Date,aet,ppt,ro,srad,soilm,tavg,vap,ws,wa
1990_01_2011_12,17.44075,2.1481,0.0,188.7154,42.03235,19.6664,1.12905,1.3579,17.6661
1990_01_2012_02,8.52955,0.5,0.0,211.9369,33.24245,20.39945,1.04735,1.73955,16.479
1990_01_2012_03,7.4039,0.5,0.0,231.3654,30.9457,22.9308,1.0365,1.7195,14.75145
1990_01_2013_05,7.7325,1.93035,0.0,245.9169,28.0481,27.49005,1.2793,2.47215,17.6337
1990_01_2014_05,9.2338,2.62685,0.0,239.9754,30.3841,26.90465,1.19695,2.0276,17.478
1990_01_2014_06,27.9185,22.92415,1.01065,234.06025,28.82915,26.8175,1.7853,2.8989,15.3477
1990_01_2014_07,64.1507,242.79465,99.0658,183.506,113.0063,23.5378,2.02655,2.4977,15.7419
1990_01_2014_08,60.85865,131.32705,75.09485,189.557,113.0063,23.2449,2.02545,1.8146,14.9184
1990_01_2015_04,9.3958,3.0048,0.0,228.61865,29.88905,24.8202,1.0341,1.7698,17.0028
1990_01_2015_05,7.9784,2.0,0.0,244.38315,28.4551,27.63785,1.2881,2.05205,14.3676
1990_01_2016_04,6.8969,0.5,0.0,236.2136,29.3782,25.8916,1.0765,1.971,15.78375
1990_01_2017_05,10.3428,4.4387,0.0004,236.63195,28.51285,27.08545,1.24245,1.9866,17.51715
1990_01_2017_06,56.98795,53.94635,2.53345,220.04405,27.3783,25.45105,1.63265,2.1413,15.6222
1990_01_2017_11,33.43845,11.9315,0.5,196.76775,59.1507,20.4825,1.151,1.4391,17.4717
1990_01_2018_02,10.29895,1.5,0.0,202.29845,34.86805,20.72085,1.0676,1.43475,16.8462
1990_01_2018_03,8.6369,1.49145,0.0,217.5205,32.08085,23.1929,1.04835,1.48605,15.34815
1990_01_2019_02,9.24575,1.31675,0.0,202.8585,33.3659,20.372,1.18425,1.4473,16.4466
1990_01_2021_07,69.12795,243.31975,92.96105,189.27815,113.0063,23.8077,2.0199,2.28045,15.78915
1990_02_1990_03,11.06335,6.1276,0.3138,234.9509,27.4482,22.97095,0.8864,1.9479,14.89635
1990_02_1992_04,9.4753,5.1276,0.3138,244.56975,24.812,25.84225,0.9395,2.0505,14.98185
1990_02_1993_03,18.2038,12.85225,0.8138,231.0925,29.06745,22.9975,0.88635,1.963,15.1245
1990_02_1994_05,13.2989,9.18425,0.3138,252.47755,25.302,27.7954,1.17465,2.2901,14.66685
1990_02_1995_05,12.14295,8.04135,0.3138,250.3771,25.1019,27.3862,1.1496,2.16495,16.6707
1990_02_1996_03,15.6644,10.1276,0.4285,230.9948,29.2731,24.50335,0.99225,1.84805,17.25435
1990_02_1996_04,12.2038,7.44335,0.3138,245.88335,27.22505,25.91035,0.94825,2.0084,15.50205
1990_02_1998_05,12.59455,7.0663,0.3138,255.5858,28.6903,28.1086,1.2017,2.3977,16.40295
1990_02_1998_06,38.24645,34.9393,1.8138,226.84235,26.8036,26.90675,1.6796,2.59565,15.093
1990_02_1999_04,10.1818,5.1276,0.3138,252.06165,27.44655,26.52395,1.003,2.08945,16.73685
1990_02_2000_04,10.32015,5.1276,0.3138,249.161,27.57685,26.85075,1.0307,2.2689,15.10875
1990_02_2000_05,13.6876,9.4982,0.3138,243.339,25.96555,26.9489,1.0982,2.33815,14.47875
1990_02_2000_06,47.48245,45.34655,2.3138,227.30375,24.72035,25.69795,1.534,2.6668,13.8555
1990_02_2001_03,13.32855,8.63395,0.3138,231.1126,26.582,23.79625,0.9449,1.8335,14.68305
1990_02_2002_01,12.05735,5.1276,0.3138,203.6029,31.04405,19.35755,0.97335,1.84895,16.52985
1990_02_2003_04,9.9471,5.1276,0.3138,245.21145,26.36715,26.50785,0.99815,1.9084,16.4097
1990_02_2004_05,13.98455,10.005,0.45985,253.044,24.8748,27.6122,1.1342,2.3068,14.2263
1990_02_2004_06,61.8306,60.6178,3.0888,220.0961,23.86435,25.9905,1.5119,2.632,15.1596
1990_02_2005_04,10.5324,5.6276,0.3138,248.03505,27.0749,25.5988,0.94205,1.8399,14.29065
1990_02_2005_08,72.48935,117.05005,47.7684,217.34455,109.95265,23.66845,1.86395,1.95325,15.73785
1990_02_2007_05,15.5633,11.519,0.8138,251.55705,25.3333,27.573,1.1148,2.34645,14.81625
1990_02_2008_04,9.8328,5.1276,0.3138,248.6715,26.147,25.8556,0.94875,1.8851,14.87925
1990_02_2009_07,65.98165,230.62765,82.20895,192.80715,109.95265,23.93005,1.8971,2.4197,14.4243
1990_02_2009_08,68.4817,114.61185,49.38155,208.3581,109.95265,23.9111,1.92315,1.81725,15.2361
1990_02_2010_03,16.2275,6.67475,0.3138,235.08545,35.08405,24.74365,1.01995,1.7837,16.73415
1990_02_2010_04,12.07455,5.1276,0.3138,248.1534,31.1849,26.91995,1.05195,1.9634,15.9111
1990_02_2011_02,14.4954,6.6276,0.3138,215.31485,32.85245,21.40895,0.9841,1.7275,14.0733
1990_02_2012_02,11.48435,5.1276,0.3138,220.93145,30.1888,20.94655,0.93915,1.8052,16.2333
1990_02_2012_03,10.3587,5.1276,0.3138,240.35995,27.89205,23.4779,0.9283,1.78515,14.50575
1990_02_2014_05,12.1886,7.25445,0.3138,248.96995,27.33045,27.45175,1.08875,2.09325,17.2323
1990_02_2014_06,30.8733,27.55175,1.32445,243.0548,25.7755,27.3646,1.6771,2.96455,15.102
1990_02_2014_07,67.1055,247.42225,99.3796,192.50055,109.95265,24.0849,1.91835,2.56335,15.4962
1990_02_2014_08,63.81345,135.95465,75.40865,198.55155,109.95265,23.792,1.91725,1.88025,14.6727
1990_02_2015_04,12.3506,7.6324,0.3138,237.6132,26.8354,25.3673,0.9259,1.83545,16.7571
1990_02_2015_05,10.9332,6.6276,0.3138,253.3777,25.40145,28.18495,1.1799,2.1177,14.1219
1990_02_2016_04,9.8517,5.1276,0.3138,245.20815,26.32455,26.4387,0.9683,2.03665,15.53805
1990_02_2017_05,13.2976,9.0663,0.3142,245.6265,25.4592,27.63255,1.13425,2.05225,17.27145
1990_02_2017_06,59.94275,58.57395,2.84725,229.0386,24.32465,25.99815,1.52445,2.20695,15.3765
1990_02_2017_11,36.39325,16.5591,0.8138,205.7623,56.09705,21.0296,1.0428,1.50475,17.226
1990_02_2018_02,13.25375,6.1276,0.3138,211.293,31.8144,21.26795,0.9594,1.5004,16.6005
1990_02_2018_03,11.5917,6.11905,0.3138,226.51505,29.0272,23.74,0.94015,1.5517,15.10245
1990_02_2019_02,12.20055,5.94435,0.3138,211.85305,30.31225,20.9191,1.07605,1.51295,16.2009
1990_02_2019_03,11.3549,6.1276,0.3138,232.86645,27.9717,23.3791,1.0719,1.7983,14.03955
1990_02_2021_06,30.52865,27.7029,1.3149,226.5209,24.13395,25.34505,1.78895,2.4697,13.91445
1990_02_2021_07,72.08275,247.94735,93.27485,198.2727,109.95265,24.3548,1.9117,2.3461,15.54345
1990_03_1992_04,4.42525,1.0,0.0,268.83185,22.6803,27.7166,0.8662,2.125,14.292
1990_03_1993_03,13.15375,8.72465,0.5,255.3546,26.93575,24.87185,0.81305,2.0375,14.43465
1990_03_1994_05,8.24885,5.05665,0.0,276.73965,23.1703,29.66975,1.10135,2.3646,13.977
1990_03_1996_04,7.15375,3.31575,0.0,270.14545,25.09335,27.7847,0.87495,2.0829,14.8122
1990_03_1996_05,5.9991,2.48625,0.0,280.846,23.5688,29.61465,1.08165,2.576,12.7548
1990_03_1998_05,7.5445,2.9387,0.0,279.8479,26.5586,29.98295,1.1284,2.4722,15.7131
1990_03_1998_06,33.1964,30.8117,1.5,251.10445,24.6719,28.7811,1.6063,2.67015,14.40315
1990_03_2000_04,5.2701,1.0,0.0,273.4231,25.44515,28.7251,0.9574,2.3434,14.4189
1990_03_2000_05,8.63755,5.3706,0.0,267.6011,23.83385,28.82325,1.0249,2.41265,13.7889
1990_03_2000_06,42.4324,41.21895,2.0,251.56585,22.58865,27.5723,1.4607,2.7413,13.16565
1990_03_2001_03,8.2785,4.50635,0.0,255.3747,24.4503,25.6706,0.8716,1.908,13.9932
1990_03_2002_01,7.0073,1.0,0.0,227.865,28.91235,21.2319,0.90005,1.92345,15.84
1990_03_2002_03,8.6784,5.0109,0.0,255.8372,24.52425,25.76605,0.88705,1.89035,12.76965
1990_03_2003_04,4.89705,1.0,0.0,269.47355,24.23545,28.3822,0.92485,1.9829,15.71985
1990_03_2004_05,8.9345,5.8774,0.14605,277.3061,22.7431,29.48655,1.0609,2.3813,13.53645
1990_03_2004_06,56.78055,56.4902,2.775,244.3582,21.73265,27.86485,1.4386,2.7065,14.46975
1990_03_2005_04,5.48235,1.5,0.0,272.29715,24.9432,27.47315,0.86875,1.9144,13.6008
1990_03_2005_08,67.4393,112.92245,47.4546,241.60665,107.82095,25.5428,1.79065,2.02775,15.048
1990_03_2007_05,10.51325,7.3914,0.5,275.81915,23.2016,29.44735,1.0415,2.42095,14.1264
1990_03_2008_04,4.78275,1.0,0.0,272.9336,24.0153,27.72995,0.87545,1.9596,14.1894
1990_03_2009_07,60.9316,226.50005,81.89515,217.06925,107.82095,25.8044,1.8238,2.4942,13.73445
1990_03_2009_08,63.43165,110.48425,49.06775,232.6202,107.82095,25.78545,1.84985,1.89175,14.54625
1990_03_2010_04,7.0245,1.0,0.0,272.4155,29.0532,28.7943,0.97865,2.0379,15.22125
1990_03_2010_11,31.3084,18.5568,1.0,212.18565,59.89895,24.3332,1.05745,1.42235,12.73455
1990_03_2010_12,20.51495,3.71865,0.0,217.3239,44.9985,21.47755,0.9055,1.61885,12.942
1990_03_2011_01,12.3268,1.0,0.0,229.5033,35.66715,20.76605,0.8753,1.84465,12.78045
1990_03_2011_02,9.44535,2.5,0.0,239.57695,30.72075,23.2833,0.9108,1.802,13.38345
1990_03_2012_02,6.4343,1.0,0.0,245.19355,28.0571,22.8209,0.86585,1.8797,15.54345
1990_03_2012_03,5.30865,1.0,0.0,264.62205,25.76035,25.35225,0.855,1.85965,13.8159
1990_03_2014_06,25.82325,23.42415,1.01065,267.3169,23.6438,29.23895,1.6038,3.03905,14.41215
1990_03_2014_07,62.05545,243.29465,99.0658,216.76265,107.82095,25.95925,1.84505,2.63785,14.80635
1990_03_2014_08,58.7634,131.82705,75.09485,222.81365,107.82095,25.66635,1.84395,1.95475,13.98285
1990_03_2015_05,5.88315,2.5,0.0,277.6398,23.26975,30.0593,1.1066,2.1922,13.43205
1990_03_2015_06,65.25275,65.3468,3.15395,246.94825,22.14205,27.94065,1.48255,2.23355,12.8034
1990_03_2016_04,4.80165,1.0,0.0,269.47025,24.19285,28.31305,0.895,2.11115,14.8482
1990_03_2016_05,9.43175,6.3774,0.5,274.3658,22.87525,29.53025,1.077,2.47255,12.90555
1990_03_2017_06,54.8927,54.44635,2.53345,253.3007,22.19295,27.8725,1.45115,2.28145,14.68665
1990_03_2018_02,8.2037,2.0,0.0,235.5551,29.6827,23.1423,0.8861,1.5749,15.91065
1990_03_2018_03,6.54165,1.99145,0.0,250.77715,26.8955,25.61435,0.86685,1.6262,14.4126
1990_03_2019_02,7.1505,1.81675,0.0,236.11515,28.18055,22.79345,1.00275,1.58745,15.51105
1990_03_2019_03,6.30485,2.0,0.0,257.12855,25.84,25.25345,0.9986,1.8728,13.3497
1990_03_2021_06,25.4786,23.5753,1.0011,250.783,22.00225,27.2194,1.71565,2.5442,13.2246
1990_03_2021_07,67.0327,243.81975,92.96105,222.5348,107.82095,26.22915,1.8384,2.4206,14.8536
1990_03_2021_08,58.24265,207.79845,151.5451,221.08955,107.82095,25.38485,1.81545,2.09345,12.93885
1990_11_1990_12,48.27785,18.2439,1.0,187.71155,69.5882,20.48645,1.13035,1.20045,33.156
1990_11_1991_02,29.8855,2.7862,0.0,208.6374,56.50405,22.0711,1.1094,1.4522,30.81915
1990_11_1994_12,36.0038,0.9724,0.0,193.64395,64.3081,20.2628,1.11625,1.1637,30.68415
1990_11_1996_09,81.39895,121.62705,62.8587,201.97835,134.08485,24.1615,1.86605,1.3476,31.28445
1990_11_1996_10,69.3507,22.5516,1.0,204.0868,108.85195,23.54185,1.41965,1.31375,31.8042
1990_11_1996_11,49.5985,1.9735,0.0,203.20875,83.96505,21.93725,1.19805,1.1987,31.77045
1990_11_1996_12,40.25345,0.9724,0.0,193.7507,67.3474,20.2535,1.1114,1.33215,33.67215
1990_11_1997_01,34.4318,4.5468,0.0,192.64015,60.00115,19.64635,1.0784,1.46975,31.02255
1990_11_1999_09,78.97915,312.738,256.45465,194.30235,134.08485,24.0167,1.844,1.45345,30.91455
1990_11_1999_12,41.7865,0.9724,0.0,193.5202,71.366,20.19505,1.11565,1.30735,30.94155
1990_11_2003_10,65.27515,1.4724,0.0,214.1616,92.8931,23.6176,1.4148,1.38035,30.57255
1990_11_2003_11,43.36725,0.9724,0.0,198.1615,73.2629,22.85435,1.25715,1.0312,30.99195
1990_11_2003_12,37.27555,4.4241,0.0,190.4665,62.8611,20.71405,1.15535,1.12545,31.0716
1990_11_2006_09,81.62035,159.16235,100.22795,203.2078,134.08485,24.3078,1.86975,1.2161,30.94425
1990_11_2006_11,46.61665,3.96445,0.0,198.9724,79.92885,22.2521,1.2148,1.07125,30.61755
1990_11_2006_12,37.62235,0.9724,0.0,188.3537,65.94145,20.92655,1.15535,1.13525,31.33035
1990_11_2007_01,31.79625,2.4724,0.0,196.95375,59.25415,20.35015,1.12335,1.41395,31.2579
1990_11_2013_09,84.48915,89.15735,27.31975,203.29665,134.08485,24.73125,1.89915,1.35745,30.91635
1990_11_2013_10,74.09115,41.3526,2.00635,193.61755,122.0072,23.8318,1.4301,1.26055,30.78765
1990_11_2013_11,51.75135,1.9724,0.0,198.92595,94.8601,21.66555,1.16855,1.2204,31.03065
1990_11_2013_12,47.7335,13.8146,0.5,185.738,82.9572,20.2347,1.1167,1.141,31.0698
1990_11_2014_01,57.66365,22.76525,1.0,182.27415,69.5944,23.64635,1.07945,1.4381,32.40585
1990_11_2014_02,39.75555,9.04485,0.5,205.4572,61.1412,21.01195,1.033,1.4023,30.8484
1990_11_2016_09,78.1874,106.79635,51.2076,195.8951,134.08485,23.89685,1.8183,1.3874,33.39855
1990_11_2016_10,64.9134,16.98655,0.99985,202.4956,108.02095,23.1243,1.42385,1.17435,33.20325
1990_11_2016_11,49.36555,1.4724,0.0,205.30615,82.64515,21.5176,1.17245,1.18185,33.42555
1990_11_2016_12,40.0229,1.49845,0.0,193.9248,66.89425,20.15875,1.1134,1.25305,33.15915
1990_11_2017_01,31.68965,1.9724,0.0,194.16415,59.7664,19.88695,1.09125,1.41595,32.2191
1990_11_2017_02,28.27805,1.4724,0.0,212.74605,55.66045,21.7033,1.06925,1.4658,31.7331
1990_11_2017_03,28.40945,3.1219,0.0,227.3445,52.97035,24.00405,1.04415,1.45775,30.6018
1990_11_2019_10,67.6622,33.1682,1.5794,190.79245,120.62695,23.57665,1.79955,1.2142,32.8887
1990_11_2019_11,51.63935,6.70835,0.5,193.4278,98.0335,22.5457,1.5329,1.00155,33.54795
1990_11_2020_02,32.99105,1.4724,0.0,210.24325,61.5398,21.2715,1.0911,1.479,33.6528
1990_11_2020_03,37.09265,10.0782,0.5,218.6801,56.75135,23.2951,1.08135,1.35695,32.60475
1990_11_2020_04,28.3709,2.7775,0.0,233.7934,53.7092,26.48485,1.1032,1.4937,31.88925
1990_11_2020_09,81.5291,111.26035,52.348,203.00285,134.08485,24.8756,1.8788,1.10515,32.99175
1990_11_2020_10,65.66835,2.652,0.0,207.92405,93.6217,24.51125,1.4645,1.31165,31.51215
1990_11_2020_11,46.888,1.4724,0.0,200.0789,70.8424,21.99495,1.2119,1.29185,31.3857
1990_11_2020_12,49.7324,22.4946,1.0,182.1513,65.13245,20.1539,1.13995,1.1634,32.0679
1990_11_2021_01,34.57185,5.8851,0.4796,192.2401,58.81755,20.22605,1.24405,1.45745,31.9311
1990_11_2021_02,27.64685,1.40135,0.0,211.10365,55.0602,21.8032,1.1746,1.3386,31.64715
1990_11_2021_03,30.5489,5.6542,0.2491,227.1696,52.54005,24.46665,1.20465,1.39655,31.0869
1990_11_2021_10,77.04525,45.5611,2.2032,210.99125,123.00085,23.74945,1.67245,1.12825,31.00815
1990_11_2021_12,44.00175,4.70435,0.0,188.15585,75.84605,20.08205,1.23125,1.30015,30.7152
1990_12_1996_10,70.36095,38.8507,2.0,192.78385,100.59585,21.8953,1.3422,1.2903,32.7366
1990_12_1996_11,50.60875,18.2726,1.0,191.9058,75.70895,20.2907,1.1206,1.17525,32.70285
1990_12_1996_12,41.2637,17.2715,1.0,182.44775,59.0913,18.60695,1.03395,1.3087,34.60455
1990_12_2014_01,58.6739,39.06435,2.0,170.9712,61.3383,21.9998,1.002,1.41465,33.33825
1990_12_2016_09,79.19765,123.09545,52.2076,184.59215,125.82875,22.2503,1.74085,1.36395,34.33095
1990_12_2016_10,65.92365,33.28565,1.99985,191.19265,99.76485,21.47775,1.3464,1.1509,34.13565
1990_12_2016_11,50.3758,17.7715,1.0,194.0032,74.38905,19.87105,1.095,1.1584,34.35795
1990_12_2016_12,41.03315,17.79755,1.0,182.62185,58.63815,18.5122,1.03595,1.2296,34.09155
1990_12_2017_01,32.6999,18.2715,1.0,182.8612,51.5103,18.2404,1.0138,1.3925,33.1515
1990_12_2017_02,29.2883,17.7715,1.0,201.4431,47.40435,20.05675,0.9918,1.44235,32.6655
1990_12_2019_10,68.67245,49.4673,2.5794,179.4895,112.37085,21.9301,1.7221,1.19075,33.8211
1990_12_2019_11,52.6496,23.00745,1.5,182.12485,89.7774,20.89915,1.45545,0.9781,34.48035
1990_12_2020_01,44.78305,22.70035,1.49885,174.7713,62.168,17.67125,1.04085,1.434,35.19765
1990_12_2020_02,34.0013,17.7715,1.0,198.9403,53.2837,19.62495,1.01365,1.45555,34.5852
1990_12_2020_03,38.1029,26.3773,1.5,207.37715,48.49525,21.64855,1.0039,1.3335,33.53715
1990_12_2020_04,29.38115,19.0766,1.0,222.49045,45.4531,24.8383,1.02575,1.47025,32.82165
1990_12_2020_09,82.53935,127.55945,53.348,191.6999,125.82875,23.22905,1.80135,1.0817,33.92415
1990_12_2020_10,66.6786,18.9511,1.0,196.6211,85.3656,22.8647,1.38705,1.2882,32.44455
1990_12_2020_12,50.74265,38.7937,2.0,170.84835,56.87635,18.50735,1.0625,1.13995,33.0003
1990_12_2021_01,35.5821,22.1842,1.4796,180.93715,50.56145,18.5795,1.1666,1.434,32.8635
1990_12_2021_02,28.6571,17.70045,1.0,199.8007,46.8041,20.15665,1.09715,1.31515,32.57955
1991_01_1991_03,15.3351,4.11445,0.0,223.43555,36.82025,21.88605,0.9303,1.81405,25.8948
1991_01_1992_01,12.90995,1.4003,0.0,195.3304,37.36815,17.77045,0.9884,1.8035,25.78275
1991_01_1992_02,11.69035,1.0,0.0,213.45335,35.13425,18.5149,0.8986,1.73075,24.69555
1991_01_1994_01,36.4908,23.6972,1.0,182.5841,42.42375,18.2403,1.0151,1.5828,25.8912
1991_01_1994_02,15.1534,2.8138,0.0,209.5452,38.55025,18.7489,0.9134,1.8023,24.7122
1991_01_1995_01,32.33635,19.045,1.0,190.0409,41.65095,16.7672,0.91385,1.70725,26.77815
1991_01_1995_02,13.724,1.79105,0.0,208.0167,38.0559,18.9867,0.93375,1.7088,25.4547
1991_01_1995_04,11.9384,1.7719,0.0,236.1204,33.85575,23.4815,0.92075,1.7843,23.6052
1991_01_1995_12,33.82705,18.3889,1.0,181.0316,52.201,18.4697,1.03355,1.4264,23.4774
1991_01_1996_01,29.51525,13.5493,0.5,179.67535,44.08985,18.1946,1.0046,1.6471,23.7942
1991_01_1997_02,13.5948,1.0,0.0,214.0384,39.0967,18.6919,0.91855,1.8057,26.7156
1991_01_1997_03,12.15025,1.0,0.0,225.9038,36.34105,21.9142,0.9446,1.7962,25.0029
1991_01_1997_10,50.8172,19.2149,1.0,202.73185,93.2567,21.04625,1.2799,1.259,24.0525
1991_01_1997_11,43.3848,28.6647,1.5,180.06055,85.5576,20.00455,1.0579,1.2801,24.6258
1991_01_1998_02,26.3374,2.3138,0.0,207.8804,49.5868,19.02615,0.9444,1.71725,25.7445
1991_01_1998_03,25.1746,10.38005,0.5,223.4926,42.73565,21.16265,0.8852,1.72355,24.7806
1991_01_1998_04,15.6205,3.32415,0.0,232.0305,38.75285,24.23015,0.9649,1.8223,23.40405
1991_01_1998_09,64.12055,198.1687,142.4446,190.8819,117.3664,21.83585,1.76055,1.61075,26.43435
1991_01_1998_10,51.3663,13.1074,0.5,198.7056,86.90185,21.8113,1.36815,1.4564,26.65845
1991_01_1998_11,40.63025,16.9843,1.0,193.1234,70.8487,19.67995,1.07035,1.4614,26.1126
1991_01_1998_12,26.5597,1.0,0.0,191.06845,53.69915,17.9213,0.997,1.4601,26.29935
1991_01_1999_01,18.8232,1.5,0.0,195.82755,44.81615,17.2736,0.95465,1.69795,25.91145
1991_01_1999_03,12.4519,1.0,0.0,229.4172,36.9866,21.98985,0.9494,1.70985,23.52555
1991_01_1999_10,59.7025,37.5318,1.9169,204.99415,101.72055,21.2978,1.31585,1.40755,26.72595
1991_01_2000_02,14.9193,1.5,0.0,209.3994,40.29665,18.6286,0.90405,1.78015,25.65135
1991_01_2000_03,12.6208,1.0,0.0,231.2225,37.16365,21.43645,0.9075,1.91295,23.67045
1991_01_2000_12,16.36925,1.53165,0.0,189.87605,42.07345,18.2967,1.02415,1.4971,23.66955
1991_01_2001_01,18.23895,6.37455,0.4482,193.02985,38.331,17.79545,0.96905,1.69455,23.4801
1991_01_2002_09,71.61885,94.2619,31.04915,205.9866,117.3664,21.7121,1.7116,1.75015,25.77015
1991_01_2002_10,52.9233,5.87635,0.17975,214.70845,78.4758,21.9169,1.37785,1.4874,25.33365
1991_01_2002_12,22.2963,2.0,0.0,185.4047,47.2105,19.16605,1.07285,1.37265,25.22295
1991_01_2003_01,15.6469,1.5,0.0,188.6377,41.43495,17.86695,0.98435,1.6256,24.6546
1991_01_2003_02,16.8591,5.1276,0.0,200.3838,37.9169,19.5747,0.9599,1.75605,23.4477
1991_01_2003_09,57.7715,207.00955,157.674,172.16295,117.3664,21.1043,1.6591,1.9132,25.43985
1991_01_2004_02,12.71075,1.0,0.0,211.5623,37.51095,19.4281,0.95815,1.64375,26.8173
1991_01_2004_04,11.71105,1.7719,0.0,238.3105,33.5693,24.87905,1.0087,2.0437,23.94855
1991_01_2004_09,71.33965,75.9515,13.0223,209.5173,117.3664,22.30145,1.8019,1.34105,23.62635
1991_01_2004_10,52.1579,15.7358,0.67175,207.3866,88.5993,21.17925,1.31035,1.38135,24.2343
1991_01_2004_11,34.055,4.563,0.0,197.55015,67.34985,19.92155,1.1029,1.2988,25.2018
1991_01_2004_12,25.5293,1.0,0.0,189.073,51.22125,18.1481,1.0162,1.4804,25.074
1991_01_2005_01,22.3532,6.62175,0.49935,187.44065,43.5835,17.40455,0.9638,1.65315,25.236
1991_01_2005_02,14.03605,1.5,0.0,210.27255,39.27665,19.44105,0.94995,1.8116,24.62175
1991_01_2005_09,66.0674,156.33735,98.6977,192.05175,117.3664,21.75745,1.73135,1.7414,24.156
1991_01_2005_10,52.7976,5.7235,0.14605,213.8803,78.4774,21.28895,1.29085,1.57985,24.1461
1991_01_2005_11,30.84925,1.0,0.0,202.72025,57.0384,19.3135,1.07315,1.41115,23.42295
1991_01_2005_12,20.8602,1.8771,0.0,189.0807,46.3479,17.4191,0.97195,1.4381,24.37695
1991_01_2006_01,14.81785,1.0,0.0,196.07045,40.9338,18.01055,1.01205,1.71795,24.08175
1991_01_2006_02,12.7515,1.0,0.0,210.38785,37.5859,20.9337,1.0318,1.60485,23.56155
1991_01_2006_10,49.2891,7.33485,0.5,205.75305,83.4922,21.6817,1.363,1.3484,26.8704
1991_01_2007_02,15.35625,3.2095,0.0,204.324,38.62095,19.7679,0.974,1.6782,26.23365
1991_01_2007_03,12.7622,2.0,0.0,226.70975,36.0206,21.65705,0.90805,1.6418,24.98715
1991_01_2007_09,64.5878,115.8643,59.6519,193.1081,117.3664,21.93625,1.76005,1.4645,23.7492
1991_01_2007_10,50.10325,1.0,0.0,218.03895,76.7428,21.1767,1.2952,1.45385,24.2262
1991_01_2007_11,30.38715,1.8353,0.0,198.40515,56.4978,19.69735,1.10325,1.3746,24.44625
1991_01_2007_12,19.78755,1.0,0.0,184.1571,46.1106,18.0751,0.99765,1.39315,25.04205
1991_01_2008_01,14.716,1.0,0.0,192.87205,40.7965,17.3972,0.96495,1.70335,25.17435
1991_01_2008_02,12.70355,1.0,0.0,213.9762,37.50265,18.3721,0.90185,1.7219,24.09705
1991_01_2009_09,74.85025,117.75885,51.33605,208.25285,117.3664,22.3903,1.7799,1.71995,24.7284
1991_01_2009_10,58.98735,32.08415,1.5,202.9694,97.29755,21.25775,1.31585,1.52555,25.77465
1991_01_2009_11,48.09905,35.01365,1.5,185.8641,90.92665,19.53725,1.0738,1.3666,24.9813
1991_01_2009_12,42.1418,29.11235,1.5,181.9796,84.91275,18.58025,1.04395,1.29245,24.82875
1991_01_2010_01,33.14495,3.99745,0.0,194.0977,64.02045,17.0892,0.95825,1.6733,24.2658
1991_01_2010_02,25.82645,2.61705,0.0,203.2175,49.14485,19.4054,0.98365,1.5909,23.97285
1991_01_2011_09,63.523,120.6444,65.5004,186.3091,117.3664,21.67075,1.70295,1.69455,24.83865
1991_01_2011_10,49.1088,1.5,0.0,213.81995,78.2348,21.73475,1.34695,1.3537,24.5394
1991_01_2012_08,56.3944,168.7341,120.696,171.56615,117.3664,21.1928,1.7919,1.8928,26.8938
1991_01_2012_09,61.69775,159.66725,106.326,186.6,117.3664,21.67515,1.72255,1.50735,26.63595
1991_01_2012_10,48.84295,2.9954,0.0,209.6113,79.82715,21.5776,1.3399,1.38275,25.506
1991_01_2012_11,31.60085,1.71815,0.0,199.2444,58.33785,19.2875,1.0481,1.44345,26.79795
1991_01_2012_12,20.82905,1.0,0.0,188.8472,46.91515,18.3056,1.0114,1.4127,26.8254
1991_01_2013_01,17.45685,3.54155,0.0,193.67155,41.25805,17.13815,0.9436,1.753,26.52975
1991_01_2013_02,18.01555,6.45665,0.3202,199.18405,37.8028,19.0879,0.94475,1.6689,26.60355
1991_01_2013_03,20.6217,10.4072,0.5,222.2088,35.44315,21.60225,0.93295,1.57605,25.60005
1991_01_2013_04,12.908,2.93845,0.0,233.78565,33.7226,23.702,0.9312,1.7352,23.6853
1991_01_2014_03,21.1388,8.47115,0.5,221.7255,39.7929,21.1667,0.8909,1.51155,26.3673
1991_01_2014_04,14.1358,2.81575,0.0,235.8798,36.83,23.83885,0.9258,1.62765,24.14745
1991_01_2014_09,67.22965,140.75755,81.9581,195.07155,117.3664,21.8456,1.7077,1.6409,24.75675
1991_01_2014_10,48.02545,4.26525,0.0,204.09995,81.84285,21.68155,1.34795,1.3596,24.79635
1991_01_2014_11,31.04675,1.5,0.0,196.3164,60.5489,20.26685,1.12255,1.2948,24.6942
1991_01_2014_12,27.52345,7.7415,0.5,184.86885,48.89015,17.65915,0.9579,1.4962,24.95295
1991_01_2015_01,33.2381,19.7366,1.0,178.25085,42.84435,16.6192,0.9189,1.68125,24.75585
1991_01_2015_09,72.707,72.43865,8.3941,208.0116,117.18105,22.2981,1.8026,1.587,24.1434
1991_01_2015_10,49.3771,4.2215,0.0,206.49485,80.2836,22.13305,1.4049,1.36935,25.0299
1991_01_2015_11,30.383,1.0,0.0,189.67775,59.30665,20.7069,1.14785,1.31285,25.10775
1991_01_2015_12,22.301,2.0,0.0,189.29385,47.31565,18.1468,1.0067,1.45895,25.4367
1991_01_2016_01,17.3759,3.3773,0.0,187.4875,41.298,17.88095,0.9637,1.5882,24.7977
1991_01_2016_02,13.2225,1.5,0.0,207.1029,37.82325,19.6952,0.93875,1.72955,23.859
